Kaptive version	Database name	Database version	Assembly	ST	Best match locus	Best match type	Match confidence	Problems	Identity	Coverage	Length discrepancy	Expected genes in locus	Expected genes in locus, details	Missing expected genes	Other genes in locus	Other genes in locus, details	Expected genes outside locus	Expected genes outside locus, details	Other genes outside locus	Other genes outside locus, details	Truncated genes, details	Extra genes, details	ST
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966555485.1	ST10	OL12	O12	Typeable	-	98.33%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,98.58%,99.44%;OL12_02_rfbA,96.49%,98.28%;OL12_03_rfbD,98.65%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		4	OL3α/β_05_wbdD,100.00%,8.04%,truncated;OL3α/β_06_wbdA,97.86%,99.88%;OL3α/β_07_wbdB,99.74%,99.74%;OL3α/β_08_wbdC,98.65%,99.73%	OL3α/β_05_wbdD,100.00%,8.04%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966556535.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966562275.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966562775.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966564195.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966565785.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966570365.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966572575.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		2	OL3α/β_07_wbdB,94.00%,13.09%,partial;OL3α/β_08_wbdC,98.33%,32.26%,partial	OL3α/β_07_wbdB,94.00%,13.09%,partial;OL3α/β_08_wbdC,98.33%,32.26%,partial;OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966573225.1	ST10	OL12	O12	Typeable	-	98.02%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,98.58%,99.44%;OL12_02_rfbA,96.49%,98.28%;OL12_03_rfbD,98.65%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		4	OL3α/β_06_wbdA,98.00%,89.18%,partial;OL3α/β_07_wbdB,100.00%,51.31%,partial;OL5_07_wbdB,99.48%,49.48%,partial;OL5_08_wbdC,100.00%,55.91%,partial	OL3α/β_06_wbdA,98.00%,89.18%,partial;OL3α/β_07_wbdB,100.00%,51.31%,partial;OL5_07_wbdB,99.48%,49.48%,partial;OL5_08_wbdC,100.00%,55.91%,partial		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966573385.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966576395.1	ST10	OL12	O12	Typeable	-	98.33%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,98.58%,99.44%;OL12_02_rfbA,96.49%,98.28%;OL12_03_rfbD,98.65%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		4	OL3α/β_05_wbdD,100.00%,8.04%,truncated;OL3α/β_06_wbdA,97.86%,99.88%;OL3α/β_07_wbdB,99.74%,99.74%;OL3α/β_08_wbdC,98.65%,99.73%	OL3α/β_05_wbdD,100.00%,8.04%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966591305.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966652735.1	ST10	OL3α/β	O3αβ	Typeable	-!	97.75%	85.08%	-1776	7 / 8 (87.50%)	OL3α/β_02_manB,98.27%,75.27%,truncated;OL3α/β_03_wzm,98.85%,99.62%;OL3α/β_04_wzt,99.77%,99.77%;OL3α/β_05_wbdD,98.87%,99.86%;OL3α/β_06_wbdA,97.86%,99.88%;OL3α/β_07_wbdB,99.48%,99.74%;OL3α/β_08_wbdC,95.69%,99.73%	OL3α/β_01_manC	0		0 / 8 (0.00%)		4	OL12_01_rfbB,97.17%,99.72%;OL13_02_rfbA,97.19%,98.28%;OL13_03_rfbD,97.64%,99.66%;OL13_04_rfbC,95.03%,97.84%	OL3α/β_02_manB,98.27%,75.27%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_968938235.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_969779115.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_009720065.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_018972205.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_018972225.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_018972245.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_018972265.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_019355495.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_030024465.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_030025055.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037046935.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047175.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047235.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047245.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047345.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047485.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047525.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047605.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047645.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047685.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047825.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047925.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037048105.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037048185.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037048265.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037048405.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037048425.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037048485.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037048945.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037049045.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037049065.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037049145.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037049305.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037049765.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037049825.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040713425.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040716695.1	ST131	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,77.51%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST131
