Kaptive version	Database name	Database version	Assembly	ST	Best match locus	Best match type	Match confidence	Problems	Identity	Coverage	Length discrepancy	Expected genes in locus	Expected genes in locus, details	Missing expected genes	Other genes in locus	Other genes in locus, details	Expected genes outside locus	Expected genes outside locus, details	Other genes outside locus	Other genes outside locus, details	Truncated genes, details	Extra genes, details	ST
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206005.1	ST131	KL174		Typeable		99.26%	100.00%	1547	15 / 15 (100.00%)	KL174_01_kpsF,99.39%,99.70%;KL174_02_kpsE,100.00%,99.74%;KL174_03_kpsD,99.46%,99.82%;KL174_04_kpsU,94.31%,99.60%;KL174_05_kpsC,96.44%,99.85%;KL174_06_kpsS,100.00%,99.76%;KL174_07_kslE,99.70%,99.70%;KL174_08_kslD,100.00%,99.47%;KL174_09_kslD,100.00%,100.00%;KL174_10_kslC,99.69%,99.69%;KL174_11_kslC,100.00%,92.71%;KL174_12_kslB,100.00%,99.76%;KL174_13_kslA,99.24%,99.24%;KL174_14_kpsT,100.00%,99.55%;KL174_15_kpsM,100.00%,99.61%		0		0 / 15 (0.00%)		3	KL157_08_DB_group_38,100.00%,92.59%;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,6.05%,partial;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,6.05%,partial;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206025.1	ST131	KL14	K14	Typeable		98.63%	100.00%	1	11 / 11 (100.00%)	KL14_01_kpsF,99.39%,99.70%;KL14_02_kpsE,100.00%,99.74%;KL14_03_kpsD,99.64%,99.82%;KL14_04_kpsU,97.56%,99.60%;KL14_05_kpsC,96.59%,99.85%;KL14_06_kpsS,99.75%,91.01%;KL14_07_vatD,100.00%,99.52%;KL14_08_DB_group_97,99.74%,99.87%;KL14_09_kfoA,100.00%,99.71%;KL14_10_kpsT,100.00%,99.55%;KL14_11_kpsM,100.00%,99.61%		0		0 / 11 (0.00%)		7	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL145_11_DB_group_98,100.00%,92.86%;KL157_08_DB_group_38,100.00%,92.59%;KL186_09_DB_group_269,100.00%,14.63%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,88.19%,98.97%;KL173_12_DB_group_98_wckE_2,96.15%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,100.00%,14.63%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,96.15%,6.13%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206045.1	ST131	KL14	K14	Typeable	!	98.92%	100.00%	2	11 / 11 (100.00%)	KL14_01_kpsF,99.39%,99.70%;KL14_02_kpsE,100.00%,99.74%;KL14_03_kpsD,99.64%,99.82%;KL14_04_kpsU,98.25%,23.08%,truncated;KL14_05_kpsC,99.85%,99.85%;KL14_06_kpsS,100.00%,91.01%;KL14_07_vatD,100.00%,99.52%;KL14_08_DB_group_97,99.83%,75.82%,truncated;KL14_09_kfoA,100.00%,99.71%;KL14_10_kpsT,100.00%,99.55%;KL14_11_kpsM,100.00%,99.61%		0		0 / 11 (0.00%)		6	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL145_11_DB_group_98,100.00%,92.86%;KL157_08_DB_group_38,100.00%,92.59%;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,88.19%,98.97%;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial;KL14_04_kpsU,98.25%,23.08%,truncated;KL14_08_DB_group_97,99.83%,75.82%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206175.1	ST131	KL138		Typeable		100.00%	95.29%	-777	12 / 12 (100.00%)	KL138_01_kpsF,100.00%,99.70%;KL138_02_kpsE,100.00%,99.74%;KL138_03_kpsD,100.00%,99.82%;KL138_04_kpsU,100.00%,99.60%;KL138_05_kpsC,100.00%,99.85%;KL138_06_kpsS,100.00%,99.75%;KL138_07_ybl128,100.00%,99.74%;KL138_08_DB_group_110,100.00%,99.79%;KL138_09_DB_group_43,100.00%,99.39%;KL138_10_DB_group_43,100.00%,99.78%;KL138_11_kpsT,100.00%,99.55%;KL138_12_kpsM,100.00%,99.61%		0		0 / 12 (0.00%)		2	KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206185.1	ST131	KL127		Typeable	!	99.12%	95.32%	-859	14 / 14 (100.00%)	KL127_01_kpsF,100.00%,99.70%;KL127_02_kpsE,100.00%,99.74%;KL127_03_kpsD,100.00%,99.82%;KL127_04_kpsU,100.00%,99.60%;KL127_05_kpsC,100.00%,99.85%;KL127_06_kpsS,100.00%,99.74%;KL127_07_kfiD,100.00%,99.75%;KL127_08_kfiC,100.00%,99.69%;KL127_09_kfiC,92.31%,16.76%,truncated;KL127_10_kfiB,99.39%,98.20%;KL127_11_kfiB,100.00%,99.73%;KL127_12_kfiA,99.58%,99.58%;KL127_13_kpsT,100.00%,99.56%;KL127_14_kpsM,99.61%,99.61%		0		0 / 14 (0.00%)		5	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL145_11_DB_group_98,100.00%,92.86%;KL186_09_DB_group_269,100.00%,14.63%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,88.19%,98.97%	KL127_09_kfiC,92.31%,16.76%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,100.00%,14.63%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206225.1	ST131	KL174		Typeable		99.24%	100.00%	1547	15 / 15 (100.00%)	KL174_01_kpsF,100.00%,99.70%;KL174_02_kpsE,100.00%,99.74%;KL174_03_kpsD,100.00%,99.82%;KL174_04_kpsU,100.00%,99.60%;KL174_05_kpsC,100.00%,99.85%;KL174_06_kpsS,100.00%,99.76%;KL174_07_kslE,100.00%,99.70%;KL174_08_kslD,100.00%,99.47%;KL174_09_kslD,100.00%,100.00%;KL174_10_kslC,99.69%,99.69%;KL174_11_kslC,100.00%,92.71%;KL174_12_kslB,100.00%,99.76%;KL174_13_kslA,100.00%,99.24%;KL174_14_kpsT,100.00%,99.55%;KL174_15_kpsM,100.00%,99.61%		0		0 / 15 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,88.19%,98.97%	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206255.1	ST131	KL174		Typeable		98.77%	100.00%	1547	15 / 15 (100.00%)	KL174_01_kpsF,99.69%,99.70%;KL174_02_kpsE,100.00%,99.74%;KL174_03_kpsD,100.00%,99.82%;KL174_04_kpsU,95.93%,99.60%;KL174_05_kpsC,98.67%,99.85%;KL174_06_kpsS,99.76%,99.76%;KL174_07_kslE,100.00%,99.70%;KL174_08_kslD,100.00%,99.47%;KL174_09_kslD,100.00%,100.00%;KL174_10_kslC,99.69%,99.69%;KL174_11_kslC,99.75%,92.71%;KL174_12_kslB,99.76%,99.76%;KL174_13_kslA,99.24%,99.24%;KL174_14_kpsT,100.00%,99.55%;KL174_15_kpsM,100.00%,99.61%		0		0 / 15 (0.00%)		4	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,87.85%,98.97%;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,partial	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,partial		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206355.1	ST131	KL138		Typeable		100.00%	95.29%	-777	12 / 12 (100.00%)	KL138_01_kpsF,100.00%,99.70%;KL138_02_kpsE,100.00%,99.74%;KL138_03_kpsD,100.00%,99.82%;KL138_04_kpsU,100.00%,99.60%;KL138_05_kpsC,100.00%,99.85%;KL138_06_kpsS,100.00%,99.75%;KL138_07_ybl128,100.00%,99.74%;KL138_08_DB_group_110,100.00%,99.79%;KL138_09_DB_group_43,100.00%,99.39%;KL138_10_DB_group_43,100.00%,99.78%;KL138_11_kpsT,100.00%,99.55%;KL138_12_kpsM,100.00%,99.61%		0		0 / 12 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.78%,truncated;KL128_09_DB_group_51,100.00%,2.52%,partial;KL147_13_rmlB,100.00%,7.63%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.78%,truncated;KL128_09_DB_group_51,100.00%,2.52%,partial;KL147_13_rmlB,100.00%,7.63%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206375.1	ST131	KL127		Typeable		99.95%	95.77%	-776	14 / 14 (100.00%)	KL127_01_kpsF,100.00%,99.70%;KL127_02_kpsE,100.00%,99.74%;KL127_03_kpsD,100.00%,99.82%;KL127_04_kpsU,99.59%,99.60%;KL127_05_kpsC,100.00%,99.85%;KL127_06_kpsS,100.00%,99.74%;KL127_07_kfiD,100.00%,99.75%;KL127_08_kfiC,100.00%,99.69%;KL127_09_kfiC,100.00%,98.84%;KL127_10_kfiB,100.00%,99.40%;KL127_11_kfiB,100.00%,99.73%;KL127_12_kfiA,99.58%,99.58%;KL127_13_kpsT,100.00%,99.56%;KL127_14_kpsM,100.00%,99.61%		0		0 / 14 (0.00%)		6	KL128_09_DB_group_51,100.00%,3.78%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL145_11_DB_group_98,100.00%,92.86%;KL145_11_DB_group_98,100.00%,92.86%;KL157_08_DB_group_38,100.00%,92.59%;KL186_09_DB_group_269,100.00%,14.63%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL147_13_rmlB,100.00%,5.00%,partial;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial	KL128_09_DB_group_51,100.00%,3.78%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,100.00%,14.63%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL147_13_rmlB,100.00%,5.00%,partial;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206405.1	ST131	KL14	K14	Typeable		99.73%	100.00%	1	11 / 11 (100.00%)	KL14_01_kpsF,99.39%,99.70%;KL14_02_kpsE,100.00%,99.74%;KL14_03_kpsD,99.64%,99.82%;KL14_04_kpsU,98.37%,99.60%;KL14_05_kpsC,99.85%,99.85%;KL14_06_kpsS,100.00%,91.01%;KL14_07_vatD,100.00%,99.52%;KL14_08_DB_group_97,99.74%,99.87%;KL14_09_kfoA,100.00%,99.71%;KL14_10_kpsT,100.00%,99.55%;KL14_11_kpsM,100.00%,99.61%		0		0 / 11 (0.00%)		3	KL186_09_DB_group_269,100.00%,14.63%,partial;KL147_13_rmlB,100.00%,7.63%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,6.05%,partial;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL186_09_DB_group_269,100.00%,14.63%,partial;KL147_13_rmlB,100.00%,7.63%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,6.05%,partial;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206415.1	ST131	KL127		Typeable		99.12%	95.31%	-860	14 / 14 (100.00%)	KL127_01_kpsF,100.00%,99.70%;KL127_02_kpsE,100.00%,99.74%;KL127_03_kpsD,100.00%,99.82%;KL127_04_kpsU,100.00%,99.60%;KL127_05_kpsC,100.00%,99.85%;KL127_06_kpsS,100.00%,99.74%;KL127_07_kfiD,100.00%,99.75%;KL127_08_kfiC,100.00%,99.69%;KL127_09_kfiC,100.00%,98.84%;KL127_10_kfiB,99.39%,98.20%;KL127_11_kfiB,100.00%,99.73%;KL127_12_kfiA,99.58%,99.58%;KL127_13_kpsT,100.00%,99.56%;KL127_14_kpsM,99.61%,99.61%		0		0 / 14 (0.00%)		3	KL186_09_DB_group_269,100.00%,14.63%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,88.19%,98.97%	KL186_09_DB_group_269,100.00%,14.63%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206505.1	ST131	KL127		Typeable	!	99.06%	95.32%	-859	14 / 14 (100.00%)	KL127_01_kpsF,100.00%,99.70%;KL127_02_kpsE,100.00%,99.74%;KL127_03_kpsD,100.00%,99.82%;KL127_04_kpsU,100.00%,99.60%;KL127_05_kpsC,100.00%,99.85%;KL127_06_kpsS,100.00%,99.74%;KL127_07_kfiD,100.00%,99.75%;KL127_08_kfiC,100.00%,99.69%;KL127_09_kfiC,92.31%,16.76%,truncated;KL127_10_kfiB,99.39%,98.20%;KL127_11_kfiB,100.00%,99.73%;KL127_12_kfiA,99.58%,99.58%;KL127_13_kpsT,100.00%,99.56%;KL127_14_kpsM,99.61%,99.61%		0		0 / 14 (0.00%)		4	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,100.00%,14.63%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,88.19%,98.97%	KL127_09_kfiC,92.31%,16.76%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL186_09_DB_group_269,100.00%,14.63%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206525.1	ST131	KL127		Typeable		99.12%	95.77%	-776	14 / 14 (100.00%)	KL127_01_kpsF,100.00%,99.70%;KL127_02_kpsE,100.00%,99.74%;KL127_03_kpsD,100.00%,99.82%;KL127_04_kpsU,100.00%,99.60%;KL127_05_kpsC,100.00%,99.85%;KL127_06_kpsS,100.00%,99.74%;KL127_07_kfiD,100.00%,99.75%;KL127_08_kfiC,100.00%,99.69%;KL127_09_kfiC,100.00%,98.84%;KL127_10_kfiB,99.40%,99.40%;KL127_11_kfiB,100.00%,99.73%;KL127_12_kfiA,99.58%,99.58%;KL127_13_kpsT,100.00%,99.56%;KL127_14_kpsM,99.61%,99.61%		0		0 / 14 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,88.19%,98.97%	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206535.1	ST131	KL7	K7	Typeable		98.83%	100.00%	0	15 / 15 (100.00%)	KL7_01_kpsF,99.69%,99.70%;KL7_02_kpsE,100.00%,99.74%;KL7_03_kpsD,99.28%,99.82%;KL7_04_kpsU,98.78%,99.60%;KL7_05_kpsC,99.85%,99.85%;KL7_06_kpsS,97.10%,99.76%;KL7_07_kpsT,100.00%,99.56%;KL7_08_DB_group_158,99.59%,99.59%;KL7_09_DB_group_70,99.78%,99.89%;KL7_10_rffD,100.00%,99.76%;KL7_11_rffE_2,100.00%,99.74%;KL7_12_DB_group_139,99.70%,99.70%;KL7_13_DB_group_101,99.70%,99.70%;KL7_14_DB_group_50,100.00%,97.06%;KL7_15_kpsM,99.61%,99.61%		0		0 / 15 (0.00%)		6	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL157_08_DB_group_38,100.00%,62.96%,partial;KL186_09_DB_group_269,100.00%,14.63%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,88.19%,98.97%;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial;KL173_12_DB_group_98_wckE_2,100.00%,3.54%,partial	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL157_08_DB_group_38,100.00%,62.96%,partial;KL186_09_DB_group_269,100.00%,14.63%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial;KL173_12_DB_group_98_wckE_2,100.00%,3.54%,partial		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206545.1	ST131	KL174		Typeable		99.86%	100.00%	1547	15 / 15 (100.00%)	KL174_01_kpsF,100.00%,99.70%;KL174_02_kpsE,100.00%,99.74%;KL174_03_kpsD,100.00%,99.82%;KL174_04_kpsU,100.00%,99.60%;KL174_05_kpsC,100.00%,99.85%;KL174_06_kpsS,99.76%,99.76%;KL174_07_kslE,99.70%,99.70%;KL174_08_kslD,100.00%,99.47%;KL174_09_kslD,100.00%,100.00%;KL174_10_kslC,99.69%,99.69%;KL174_11_kslC,100.00%,92.71%;KL174_12_kslB,100.00%,99.76%;KL174_13_kslA,99.24%,99.24%;KL174_14_kpsT,99.55%,99.55%;KL174_15_kpsM,100.00%,99.61%		0		0 / 15 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.78%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.78%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,3.16%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206565.1	ST131	KL138		Typeable		100.00%	95.29%	-777	12 / 12 (100.00%)	KL138_01_kpsF,100.00%,99.70%;KL138_02_kpsE,100.00%,99.74%;KL138_03_kpsD,100.00%,99.82%;KL138_04_kpsU,100.00%,99.60%;KL138_05_kpsC,100.00%,99.85%;KL138_06_kpsS,100.00%,99.75%;KL138_07_ybl128,100.00%,99.74%;KL138_08_DB_group_110,100.00%,99.79%;KL138_09_DB_group_43,100.00%,99.39%;KL138_10_DB_group_43,100.00%,99.78%;KL138_11_kpsT,100.00%,99.55%;KL138_12_kpsM,100.00%,99.61%		0		0 / 12 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.78%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.78%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206575.1	ST131	KL7	K7	Typeable		98.96%	100.00%	0	15 / 15 (100.00%)	KL7_01_kpsF,99.69%,99.70%;KL7_02_kpsE,100.00%,99.74%;KL7_03_kpsD,99.28%,99.82%;KL7_04_kpsU,98.78%,99.60%;KL7_05_kpsC,99.85%,99.85%;KL7_06_kpsS,97.10%,99.76%;KL7_07_kpsT,100.00%,99.56%;KL7_08_DB_group_158,99.59%,99.59%;KL7_09_DB_group_70,99.78%,99.89%;KL7_10_rffD,100.00%,99.76%;KL7_11_rffE_2,100.00%,99.74%;KL7_12_DB_group_139,99.70%,99.70%;KL7_13_DB_group_101,99.70%,99.70%;KL7_14_DB_group_50,100.00%,97.06%;KL7_15_kpsM,99.61%,99.61%		0		0 / 15 (0.00%)		7	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL145_11_DB_group_98,100.00%,92.86%;KL145_11_DB_group_98,100.00%,92.86%;KL157_08_DB_group_38,100.00%,62.96%,partial;KL186_09_DB_group_269,100.00%,14.63%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,88.19%,98.97%;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL157_08_DB_group_38,100.00%,62.96%,partial;KL186_09_DB_group_269,100.00%,14.63%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial		ST131
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_964206585.1	ST131	KL7	K7	Typeable		98.83%	100.00%	0	15 / 15 (100.00%)	KL7_01_kpsF,99.69%,99.70%;KL7_02_kpsE,100.00%,99.74%;KL7_03_kpsD,99.28%,99.82%;KL7_04_kpsU,98.78%,99.60%;KL7_05_kpsC,99.85%,99.85%;KL7_06_kpsS,97.10%,99.76%;KL7_07_kpsT,100.00%,99.56%;KL7_08_DB_group_158,99.59%,99.59%;KL7_09_DB_group_70,99.78%,99.89%;KL7_10_rffD,100.00%,99.76%;KL7_11_rffE_2,100.00%,99.74%;KL7_12_DB_group_139,99.70%,99.70%;KL7_13_DB_group_101,99.70%,99.70%;KL7_14_DB_group_50,100.00%,97.06%;KL7_15_kpsM,99.61%,99.61%		0		0 / 15 (0.00%)		5	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL157_08_DB_group_38,100.00%,62.96%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL162_13_rmlA_2,88.19%,98.97%;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL157_08_DB_group_38,100.00%,62.96%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,85.19%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,4.95%,partial		ST131
