Kaptive version	Database name	Database version	Assembly	ST	Best match locus	Best match type	Match confidence	Problems	Identity	Coverage	Length discrepancy	Expected genes in locus	Expected genes in locus, details	Missing expected genes	Other genes in locus	Other genes in locus, details	Expected genes outside locus	Expected genes outside locus, details	Other genes outside locus	Other genes outside locus, details	Truncated genes, details	Extra genes, details	ST
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040415815.1	ST167	KL103	unknown	Typeable	?-!	98.91%	89.18%		20 / 23 (86.96%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,96.06%,partial;KL103_10_ghl74,99.54%,93.21%,partial;KL103_11_gtr310,100.00%,98.64%,partial;KL103_12_wzy_KL103,100.00%,42.93%,partial;KL103_13_gtr311,100.00%,40.27%,partial;KL103_15_wzx_KL103,100.00%,81.21%,partial;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%	KL103_14_gtr312	0		2 / 23 (8.70%)	KL103_09_gtr309,100.00%,4.23%,partial;KL103_12_wzy_KL103,100.00%,41.46%,partial	1	KL169_01_galF,90.34%,96.99%	KL103_09_gtr309,100.00%,96.06%,partial;KL103_09_gtr309,100.00%,4.23%,partial;KL103_10_ghl74,99.54%,93.21%,partial;KL103_11_gtr310,100.00%,98.64%,partial;KL103_12_wzy_KL103,100.00%,42.93%,partial;KL103_12_wzy_KL103,100.00%,41.46%,partial;KL103_13_gtr311,100.00%,40.27%,partial;KL103_15_wzx_KL103,100.00%,81.21%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040415855.1	ST167	KL9	K9	Typeable	?!	98.43%	99.50%		19 / 19 (100.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.68%,99.67%;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,98.46%,99.74%;KL9_11_gtr31,98.62%,99.66%;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040415875.1	ST167	KL103	unknown	Typeable	?!	99.10%	96.15%		21 / 21 (100.00%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,99.44%,partial;KL103_10_ghl74,99.57%,98.09%,partial;KL103_11_gtr310,100.00%,99.66%;KL103_12_wzy_KL103,100.00%,99.76%;KL103_13_gtr311,100.00%,31.20%,partial;KL103_14_gtr312,98.71%,83.75%,partial;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%		0		0 / 21 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL103_09_gtr309,100.00%,99.44%,partial;KL103_10_ghl74,99.57%,98.09%,partial;KL103_13_gtr311,100.00%,31.20%,partial;KL103_14_gtr312,98.71%,83.75%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040415905.1	ST167	KL103	unknown	Typeable	?!	99.13%	98.65%		21 / 21 (100.00%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,99.72%,99.72%;KL103_10_ghl74,99.57%,99.79%;KL103_11_gtr310,100.00%,99.66%;KL103_12_wzy_KL103,100.00%,99.76%;KL103_13_gtr311,99.20%,99.73%;KL103_14_gtr312,99.37%,57.04%,partial;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,99.46%,99.46%;KL103_21_ugd1,99.74%,99.74%		0		0 / 21 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL103_14_gtr312,99.37%,57.04%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040415915.1	ST167	KL103	unknown	Typeable	?!	99.13%	99.84%		21 / 21 (100.00%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,99.72%;KL103_10_ghl74,99.57%,98.51%,partial;KL103_11_gtr310,100.00%,99.66%;KL103_12_wzy_KL103,100.00%,99.76%;KL103_13_gtr311,100.00%,33.07%,truncated;KL103_14_gtr312,98.91%,99.64%;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%		0		0 / 21 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL103_10_ghl74,99.57%,98.51%,partial;KL103_13_gtr311,100.00%,33.07%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040415955.1	ST167	KL9	K9	Typeable	?!	98.41%	95.18%		19 / 19 (100.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.56%,91.75%,partial;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,96.69%,30.95%,partial;KL9_11_gtr31,98.62%,99.66%;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_08_gtr29,98.56%,91.75%,partial;KL9_10_wzy_KL9,96.69%,30.95%,partial;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040415975.1	ST167	KL115	unknown	Typeable	?-!	98.82%	92.11%		20 / 21 (95.24%)	KL115_01_galF,97.99%,99.67%;KL115_02_cpsACP,98.56%,99.52%;KL115_03_wzi,99.16%,99.79%;KL115_04_wza,99.21%,99.74%;KL115_05_wzb,100.00%,99.31%;KL115_06_wzc,99.17%,99.86%;KL115_07_wbaP5,99.58%,99.79%;KL115_08_gtr348,98.90%,99.72%;KL115_09_gtr349,100.00%,99.67%;KL115_10_wzy_KL115,98.81%,99.70%;KL115_11_gtr350,100.00%,71.19%,partial;KL115_12_gtr351,99.61%,99.61%;KL115_13_ghl82,99.40%,99.70%;KL115_14_wzx_KL115,99.27%,99.76%;KL115_15_gnd,99.36%,99.79%;KL115_16_rmlB,99.15%,99.72%;KL115_17_rmlA,100.00%,99.66%;KL115_18_rmlD,98.99%,99.66%;KL115_19_rmlC,99.46%,99.46%;KL115_20_ugd1,99.48%,99.74%		0		1 / 21 (4.76%)	KL115_11_gtr350,100.00%,29.80%,partial	1	KL169_01_galF,90.34%,96.99%	KL115_11_gtr350,100.00%,71.19%,partial;KL115_11_gtr350,100.00%,29.80%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040415995.1	ST167	KL103	unknown	Typeable	?-!	98.91%	76.14%		17 / 21 (80.95%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_10_ghl74,99.57%,99.15%,partial;KL103_11_gtr310,100.00%,99.66%;KL103_15_wzx_KL103,100.00%,20.46%,partial;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,84.51%,partial;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%	KL103_09_gtr309;KL103_12_wzy_KL103;KL103_13_gtr311;KL103_14_gtr312	0		0 / 21 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL103_10_ghl74,99.57%,99.15%,partial;KL103_15_wzx_KL103,100.00%,20.46%,partial;KL103_17_rmlB,100.00%,84.51%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416005.1	ST167	KL103	unknown	Typeable	?!	99.15%	99.91%		21 / 21 (100.00%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,99.72%;KL103_10_ghl74,99.57%,99.79%;KL103_11_gtr310,100.00%,99.66%;KL103_12_wzy_KL103,100.00%,99.76%;KL103_13_gtr311,99.45%,97.07%,partial;KL103_14_gtr312,98.91%,99.64%;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%		0		0 / 21 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL103_13_gtr311,99.45%,97.07%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416035.1	ST167	KL103	unknown	Typeable		99.14%	100.00%	1	21 / 21 (100.00%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,99.72%;KL103_10_ghl74,99.57%,99.79%;KL103_11_gtr310,100.00%,99.66%;KL103_12_wzy_KL103,100.00%,99.76%;KL103_13_gtr311,98.93%,99.73%;KL103_14_gtr312,98.91%,99.64%;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%		0		0 / 21 (0.00%)		1	KL169_01_galF,90.34%,96.99%			ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416045.1	ST167	KL115	unknown	Typeable	?!	98.82%	88.14%		20 / 20 (100.00%)	KL115_01_galF,97.99%,99.67%;KL115_02_cpsACP,98.56%,99.52%;KL115_03_wzi,99.16%,99.79%;KL115_04_wza,99.21%,99.74%;KL115_05_wzb,100.00%,99.31%;KL115_06_wzc,99.17%,99.86%;KL115_07_wbaP5,99.58%,99.79%;KL115_08_gtr348,98.90%,99.72%;KL115_09_gtr349,100.00%,99.67%;KL115_10_wzy_KL115,99.05%,94.05%,partial;KL115_11_gtr350,100.00%,55.63%,partial;KL115_12_gtr351,99.61%,99.61%;KL115_13_ghl82,99.40%,99.70%;KL115_14_wzx_KL115,99.27%,99.76%;KL115_15_gnd,99.36%,99.79%;KL115_16_rmlB,99.15%,99.72%;KL115_17_rmlA,100.00%,99.66%;KL115_18_rmlD,98.99%,99.66%;KL115_19_rmlC,99.46%,99.46%;KL115_20_ugd1,99.48%,99.74%		0		0 / 20 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL115_10_wzy_KL115,99.05%,94.05%,partial;KL115_11_gtr350,100.00%,55.63%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416095.1	ST167	KL115	unknown	Typeable	?-!	98.66%	75.79%		19 / 20 (95.00%)	KL115_01_galF,97.99%,99.67%;KL115_02_cpsACP,98.56%,99.52%;KL115_03_wzi,99.16%,99.79%;KL115_04_wza,99.21%,99.74%;KL115_05_wzb,100.00%,99.31%;KL115_06_wzc,99.17%,99.86%;KL115_07_wbaP5,99.58%,99.79%;KL115_08_gtr348,98.96%,53.17%,partial;KL115_09_gtr349,100.00%,93.36%,partial;KL115_11_gtr350,100.00%,83.44%,partial;KL115_12_gtr351,98.15%,21.09%,partial;KL115_13_ghl82,99.40%,99.70%;KL115_14_wzx_KL115,100.00%,58.60%,partial;KL115_15_gnd,99.36%,99.79%;KL115_16_rmlB,99.15%,99.72%;KL115_17_rmlA,100.00%,99.66%;KL115_18_rmlD,98.99%,99.66%;KL115_19_rmlC,99.46%,99.46%;KL115_20_ugd1,99.48%,99.74%	KL115_10_wzy_KL115	0		0 / 20 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL115_08_gtr348,98.96%,53.17%,partial;KL115_09_gtr349,100.00%,93.36%,partial;KL115_11_gtr350,100.00%,83.44%,partial;KL115_12_gtr351,98.15%,21.09%,partial;KL115_14_wzx_KL115,100.00%,58.60%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416105.1	ST167	KL9	K9	Typeable	?!	98.41%	90.94%		19 / 19 (100.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.68%,99.67%;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,100.00%,14.07%,partial;KL9_11_gtr31,100.00%,8.62%,partial;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_10_wzy_KL9,100.00%,14.07%,partial;KL9_11_gtr31,100.00%,8.62%,partial;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416135.1	ST167	KL115	unknown	Typeable	?-!	98.76%	83.99%		20 / 21 (95.24%)	KL115_01_galF,97.99%,99.67%;KL115_02_cpsACP,98.56%,99.52%;KL115_03_wzi,99.16%,99.79%;KL115_04_wza,99.21%,99.74%;KL115_05_wzb,100.00%,99.31%;KL115_06_wzc,99.17%,99.86%;KL115_07_wbaP5,99.58%,99.79%;KL115_08_gtr348,98.85%,96.14%,partial;KL115_09_gtr349,100.00%,99.67%;KL115_10_wzy_KL115,99.53%,63.69%,partial;KL115_11_gtr350,100.00%,54.30%,partial;KL115_12_gtr351,100.00%,76.17%,partial;KL115_13_ghl82,99.40%,99.70%;KL115_14_wzx_KL115,99.03%,99.76%;KL115_15_gnd,99.36%,99.79%;KL115_16_rmlB,99.15%,99.72%;KL115_17_rmlA,100.00%,99.66%;KL115_18_rmlD,98.99%,99.66%;KL115_19_rmlC,99.46%,99.46%;KL115_20_ugd1,99.48%,99.74%		0		1 / 21 (4.76%)	KL115_12_gtr351,98.28%,22.66%,partial	1	KL169_01_galF,90.34%,96.99%	KL115_08_gtr348,98.85%,96.14%,partial;KL115_10_wzy_KL115,99.53%,63.69%,partial;KL115_11_gtr350,100.00%,54.30%,partial;KL115_12_gtr351,100.00%,76.17%,partial;KL115_12_gtr351,98.28%,22.66%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416195.1	ST167	KL9	K9	Typeable	?!	98.42%	97.16%		19 / 19 (100.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.68%,99.67%;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,97.57%,52.69%,partial;KL9_11_gtr31,98.62%,99.66%;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_10_wzy_KL9,97.57%,52.69%,partial;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416205.1	ST167	KL115	unknown	Typeable	?	98.88%	90.95%		20 / 20 (100.00%)	KL115_01_galF,97.99%,99.67%;KL115_02_cpsACP,98.56%,99.52%;KL115_03_wzi,99.16%,99.79%;KL115_04_wza,99.21%,99.74%;KL115_05_wzb,100.00%,99.31%;KL115_06_wzc,99.17%,99.86%;KL115_07_wbaP5,99.58%,99.79%;KL115_08_gtr348,98.90%,99.72%;KL115_09_gtr349,100.00%,99.67%;KL115_10_wzy_KL115,98.81%,99.70%;KL115_11_gtr350,100.00%,99.67%;KL115_12_gtr351,99.61%,99.61%;KL115_13_ghl82,99.40%,99.70%;KL115_14_wzx_KL115,99.27%,99.76%;KL115_15_gnd,99.36%,99.79%;KL115_16_rmlB,99.15%,99.72%;KL115_17_rmlA,100.00%,99.66%;KL115_18_rmlD,98.99%,99.66%;KL115_19_rmlC,99.46%,99.46%;KL115_20_ugd1,99.48%,99.74%		0		0 / 20 (0.00%)		1	KL169_01_galF,90.34%,96.99%			ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416215.1	ST167	KL9	K9	Typeable	?-!	98.35%	97.28%		19 / 20 (95.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,97.67%,99.01%;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,98.26%,88.24%,partial;KL9_10_wzy_KL9,98.08%,13.30%,partial;KL9_11_gtr31,98.56%,71.72%,partial;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		1 / 20 (5.00%)	KL9_11_gtr31,100.00%,8.62%,partial	1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_10_wzy_KL9,98.26%,88.24%,partial;KL9_10_wzy_KL9,98.08%,13.30%,partial;KL9_11_gtr31,98.56%,71.72%,partial;KL9_11_gtr31,100.00%,8.62%,partial;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416265.1	ST167	KL103	unknown	Typeable	?!	99.15%	99.86%		21 / 21 (100.00%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,99.72%;KL103_10_ghl74,99.57%,99.79%;KL103_11_gtr310,100.00%,99.66%;KL103_12_wzy_KL103,100.00%,99.76%;KL103_13_gtr311,99.44%,96.00%,partial;KL103_14_gtr312,98.91%,99.64%;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%		0		0 / 21 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL103_13_gtr311,99.44%,96.00%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416295.1	ST167	KL9	K9	Typeable	?!	98.40%	99.50%		19 / 19 (100.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.68%,99.67%;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,97.95%,99.74%;KL9_11_gtr31,98.62%,99.66%;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416335.1	ST167	KL115	unknown	Typeable	?-!	98.82%	89.79%		20 / 21 (95.24%)	KL115_01_galF,97.99%,99.67%;KL115_02_cpsACP,98.56%,99.52%;KL115_03_wzi,99.16%,99.79%;KL115_04_wza,99.21%,99.74%;KL115_05_wzb,100.00%,99.31%;KL115_06_wzc,99.17%,99.86%;KL115_07_wbaP5,99.58%,99.79%;KL115_08_gtr348,98.90%,99.72%;KL115_09_gtr349,100.00%,99.67%;KL115_10_wzy_KL115,98.87%,79.17%,partial;KL115_11_gtr350,100.00%,89.74%,partial;KL115_12_gtr351,99.61%,99.61%;KL115_13_ghl82,99.40%,99.70%;KL115_14_wzx_KL115,99.27%,99.76%;KL115_15_gnd,99.36%,99.79%;KL115_16_rmlB,99.15%,99.72%;KL115_17_rmlA,100.00%,99.66%;KL115_18_rmlD,98.99%,99.66%;KL115_19_rmlC,99.46%,99.46%;KL115_20_ugd1,99.48%,99.74%		0		1 / 21 (4.76%)	KL115_10_wzy_KL115,98.65%,22.02%,partial	1	KL169_01_galF,90.34%,96.99%	KL115_10_wzy_KL115,98.87%,79.17%,partial;KL115_10_wzy_KL115,98.65%,22.02%,partial;KL115_11_gtr350,100.00%,89.74%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040416355.1	ST167	KL115	Capsule null	Typeable	?-!	98.72%	82.91%		20 / 23 (86.96%)	KL115_01_galF,97.99%,99.67%;KL115_02_cpsACP,98.56%,99.52%;KL115_03_wzi,99.16%,99.79%;KL115_04_wza,99.21%,99.74%;KL115_05_wzb,100.00%,99.31%;KL115_06_wzc,99.17%,99.86%;KL115_07_wbaP5,99.22%,54.20%,truncated;KL115_08_gtr348,98.90%,99.72%;KL115_09_gtr349,100.00%,99.67%;KL115_10_wzy_KL115,98.51%,99.70%;KL115_11_gtr350,100.00%,70.53%,partial;KL115_12_gtr351,99.38%,62.89%,partial;KL115_13_ghl82,99.40%,99.70%;KL115_14_wzx_KL115,99.27%,99.76%;KL115_15_gnd,99.36%,99.79%;KL115_16_rmlB,99.15%,99.72%;KL115_17_rmlA,100.00%,99.66%;KL115_18_rmlD,98.99%,99.66%;KL115_19_rmlC,99.46%,99.46%;KL115_20_ugd1,99.48%,99.74%		0		3 / 23 (13.04%)	KL115_07_wbaP5,100.00%,46.43%,truncated;KL115_11_gtr350,100.00%,13.25%,partial;KL115_12_gtr351,100.00%,33.20%,partial	1	KL169_01_galF,90.34%,96.99%	KL115_07_wbaP5,99.22%,54.20%,truncated;KL115_07_wbaP5,100.00%,46.43%,truncated;KL115_11_gtr350,100.00%,70.53%,partial;KL115_11_gtr350,100.00%,13.25%,partial;KL115_12_gtr351,99.38%,62.89%,partial;KL115_12_gtr351,100.00%,33.20%,partial		ST167
